InventoryLegSK	CarrierCode	FlightNumber	DepartureAirport	ArrivalAirport	DepartureDateTimeLocal	DepartureDateTimeUTC	ArrivalDateTimeLocal	ArrivalDateTimeUTC	ArrivalCountry	DepartureCountry	RouteGroup	Region	FlightCapacity	FlightStatus
9434516	FR	6058	SDR	CRL	2022-04-20 15:25:00	2022-04-20 13:25:00	2022-04-20 17:10:00	2022-04-20 15:10:00	Belgium	Spain	CITY	BENL-ESPT	189	Departed
9823640	FR	924	BOD	MLA	2022-06-12 20:15:00	2022-06-12 18:15:00	2022-06-12 22:50:00	2022-06-12 20:50:00	Malta	France	LEISURE	BENLFR LEISURE	189	Departed
9016432	FR	2498	STN	BTS	2022-08-04 19:20:00	2022-08-04 18:20:00	2022-08-04 22:30:00	2022-08-04 20:30:00	Slovakia	United Kingdom	CITY	LON CITY MULTI	189	Departed
9505305	FR	789	BLQ	LIS	2022-04-20 18:45:00	2022-04-20 16:45:00	2022-04-20 20:50:00	2022-04-20 19:50:00	Portugal	Italy	CITY	ESPT-IT	189	Departed
9143033	FR	133	BCN	BER	2022-04-02 09:25:00	2022-04-02 07:25:00	2022-04-02 12:10:00	2022-04-02 10:10:00	Germany	Spain	CITY	DE-ESPT	189	Departed
9772327	FR	9180	NAP	CHQ	2022-08-12 14:35:00	2022-08-12 12:35:00	2022-08-12 17:25:00	2022-08-12 14:25:00	Greece	Italy	LEISURE	S EUR LEISURE	189	Departed
9182014	FR	8332	BGY	IBZ	2022-08-19 08:00:00	2022-08-19 06:00:00	2022-08-19 09:50:00	2022-08-19 07:50:00	Spain	Italy	LEISURE	S EUR LEISURE	189	Cancelled
9191800	FR	4015	BGY	PSR	2022-05-26 11:25:00	2022-05-26 09:25:00	2022-05-26 12:30:00	2022-05-26 10:30:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9479931	FR	2589	KRK	AGP	2022-06-01 06:15:00	2022-06-01 04:15:00	2022-06-01 10:00:00	2022-06-01 08:00:00	Spain	Poland	LEISURE	CE EUR LEISURE	197	Departed
9891118	FR	1091	AHO	MXP	2022-04-18 09:55:00	2022-04-18 07:55:00	2022-04-18 11:10:00	2022-04-18 09:10:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
10128013	RK	8389	ZAD	STN	2022-06-22 19:00:00	2022-06-22 17:00:00	2022-06-22 20:25:00	2022-06-22 19:25:00	United Kingdom	Croatia	LEISURE	LON LEISURE	189	Departed
9030787	FR	2280	BRU	OPO	2022-04-10 21:00:00	2022-04-10 19:00:00	2022-04-10 22:30:00	2022-04-10 21:30:00	Portugal	Belgium	CITY	BENL-ESPT	189	Cancelled
9089976	FR	1518	STN	HAM	2022-09-05 06:25:00	2022-09-05 05:25:00	2022-09-05 08:50:00	2022-09-05 06:50:00	Germany	United Kingdom	CITY	LON CITY MULTI	197	Departed
10108560	FR	3643	MRS	OTP	2022-06-04 11:40:00	2022-06-04 09:40:00	2022-06-04 15:10:00	2022-06-04 12:10:00	Romania	France	CITY	EAST-ESFRIT	189	Departed
9022141	FR	4585	BCN	OPO	2022-08-28 09:40:00	2022-08-28 07:40:00	2022-08-28 10:30:00	2022-08-28 09:30:00	Portugal	Spain	DOMESTIC	BCNMAD DOM	189	Departed
9858672	FR	1435	SUF	MXP	2022-06-26 13:45:00	2022-06-26 11:45:00	2022-06-26 15:30:00	2022-06-26 13:30:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9445889	FR	606	CPH	MAD	2022-05-20 21:10:00	2022-05-20 19:10:00	2022-05-21 00:25:00	2022-05-20 22:25:00	Spain	Denmark	CITY	SCAN-ESIT	189	Departed
9053469	FR	7185	PMI	HAM	2022-08-13 16:35:00	2022-08-13 14:35:00	2022-08-13 19:15:00	2022-08-13 17:15:00	Germany	Spain	LEISURE	DE LEISURE	180	Departed
9180072	FR	9368	BCN	BLQ	2022-05-03 08:20:00	2022-05-03 06:20:00	2022-05-03 10:00:00	2022-05-03 08:00:00	Italy	Spain	CITY	ESPT-IT	189	Departed
9780890	FR	4470	MXP	CFU	2022-04-28 14:45:00	2022-04-28 12:45:00	2022-04-28 17:45:00	2022-04-28 14:45:00	Greece	Italy	LEISURE	S EUR LEISURE	197	Departed
9773231	FR	470	EMA	RMU	2022-05-16 06:45:00	2022-05-16 05:45:00	2022-05-16 10:30:00	2022-05-16 08:30:00	Spain	United Kingdom	LEISURE	UK REG LEISURE	189	Departed
9197852	FR	5520	CTA	MXP	2022-04-13 13:15:00	2022-04-13 11:15:00	2022-04-13 15:10:00	2022-04-13 13:10:00	Italy	Italy	DOMESTIC	MIL DOM	189	Cancelled
9747232	FR	6183	BRI	MXP	2022-05-20 18:55:00	2022-05-20 16:55:00	2022-05-20 20:30:00	2022-05-20 18:30:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9445783	FR	8755	ALC	VIT	2022-05-18 14:20:00	2022-05-18 12:20:00	2022-05-18 15:35:00	2022-05-18 13:35:00	Spain	Spain	DOMESTIC	ESPT DOM	189	Departed
9204965	FR	4707	CAG	BGY	2022-04-21 22:10:00	2022-04-21 20:10:00	2022-04-21 23:35:00	2022-04-21 21:35:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9630656	FR	5440	WMI	CTA	2022-09-01 10:55:00	2022-09-01 08:55:00	2022-09-01 13:40:00	2022-09-01 11:40:00	Italy	Poland	LEISURE	CE EUR LEISURE	189	Departed
8980347	FR	3442	PMI	MAN	2022-08-02 14:45:00	2022-08-02 12:45:00	2022-08-02 16:25:00	2022-08-02 15:25:00	United Kingdom	Spain	LEISURE	UK REG LEISURE	189	Departed
9766304	FR	4459	AGP	EMA	2022-08-23 21:30:00	2022-08-23 19:30:00	2022-08-23 23:20:00	2022-08-23 22:20:00	United Kingdom	Spain	LEISURE	UK REG LEISURE	189	Departed
9162915	FR	1689	BGY	FRA	2022-07-16 20:25:00	2022-07-16 18:25:00	2022-07-16 21:45:00	2022-07-16 19:45:00	Germany	Italy	CITY	DE-FRITIE	189	Cancelled
9581081	FR	7709	TUF	MRS	2022-07-30 10:25:00	2022-07-30 08:25:00	2022-07-30 11:40:00	2022-07-30 09:40:00	France	France	DOMESTIC	OTHER DOM	189	Departed
9547900	FR	2983	BRU	FCO	2022-07-19 07:15:00	2022-07-19 05:15:00	2022-07-19 09:20:00	2022-07-19 07:20:00	Italy	Belgium	CITY	BENL-FRIT	189	Departed
10119130	FR	1968	VAR	SOF	2022-07-10 20:50:00	2022-07-10 17:50:00	2022-07-10 21:50:00	2022-07-10 18:50:00	Bulgaria	Bulgaria	DOMESTIC	OTHER DOM	197	Departed
9132844	FR	132	BER	BCN	2022-04-18 06:20:00	2022-04-18 04:20:00	2022-04-18 09:00:00	2022-04-18 07:00:00	Spain	Germany	CITY	DE-ESPT	189	Departed
9847583	FR	4674	AGP	BGY	2022-07-06 14:25:00	2022-07-06 12:25:00	2022-07-06 16:55:00	2022-07-06 14:55:00	Italy	Spain	LEISURE	S EUR LEISURE	189	Departed
9738848	FR	2080	TLS	VLC	2022-04-20 06:45:00	2022-04-20 04:45:00	2022-04-20 08:00:00	2022-04-20 06:00:00	Spain	France	CITY	ESPT-FR	189	Departed
9669761	FR	5596	CIA	AMM	2022-08-13 14:45:00	2022-08-13 12:45:00	2022-08-13 19:20:00	2022-08-13 16:20:00	Jordan	Italy	LEISURE	S EUR LEISURE	189	Cancelled
9625065	FR	7431	CTA	SOF	2022-07-17 15:20:00	2022-07-17 13:20:00	2022-07-17 18:05:00	2022-07-17 15:05:00	Bulgaria	Italy	CITY	EAST-ESFRIT	197	Cancelled
9594739	FR	2404	STN	FMM	2022-09-03 07:35:00	2022-09-03 06:35:00	2022-09-03 10:10:00	2022-09-03 08:10:00	Germany	United Kingdom	CITY	LON CITY	189	Departed
9667988	FR	1580	MXP	PMI	2022-07-22 20:20:00	2022-07-22 18:20:00	2022-07-22 22:00:00	2022-07-22 20:00:00	Spain	Italy	LEISURE	S EUR LEISURE	197	Departed
9668203	FR	6017	ATH	BLQ	2022-07-17 18:25:00	2022-07-17 15:25:00	2022-07-17 19:40:00	2022-07-17 17:40:00	Italy	Greece	CITY	GREECE EURO CITY	189	Cancelled
9734677	FR	7086	DUB	VLC	2022-09-15 09:45:00	2022-09-15 08:45:00	2022-09-15 13:20:00	2022-09-15 11:20:00	Spain	Ireland	LEISURE	IE LEISURE	197	Departed
9658209	FR	9667	SVQ	CIA	2022-08-28 10:00:00	2022-08-28 08:00:00	2022-08-28 12:30:00	2022-08-28 10:30:00	Italy	Spain	CITY	ESPT-IT	189	Cancelled
10113288	FR	100	MAD	BOD	2022-07-19 20:05:00	2022-07-19 18:05:00	2022-07-19 21:25:00	2022-07-19 19:25:00	France	Spain	CITY	ESPT-FR	189	Cancelled
9021755	FR	6305	BCN	BGY	2022-08-12 12:05:00	2022-08-12 10:05:00	2022-08-12 13:45:00	2022-08-12 11:45:00	Italy	Spain	CITY	ESPT-IT	189	Departed
9155402	FR	4984	BVA	TSF	2022-04-09 17:35:00	2022-04-09 15:35:00	2022-04-09 19:10:00	2022-04-09 17:10:00	Italy	France	CITY	FR-IT	197	Departed
9211173	FR	4704	BGY	BRI	2022-07-20 08:35:00	2022-07-20 06:35:00	2022-07-20 10:00:00	2022-07-20 08:00:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9867089	FR	4831	CAG	BVA	2022-07-09 17:40:00	2022-07-09 15:40:00	2022-07-09 19:55:00	2022-07-09 17:55:00	France	Italy	LEISURE	BENLFR LEISURE	189	Departed
9138848	FR	1547	STN	FRA	2022-07-12 17:55:00	2022-07-12 16:55:00	2022-07-12 20:20:00	2022-07-12 18:20:00	Germany	United Kingdom	CITY	LON CITY MULTI	189	Cancelled
9026384	FR	6394	BCN	DUB	2022-06-14 19:40:00	2022-06-14 17:40:00	2022-06-14 21:15:00	2022-06-14 20:15:00	Ireland	Spain	CITY	IE CITY	189	Departed
9148020	FR	8708	BRI	BVA	2022-05-22 17:55:00	2022-05-22 15:55:00	2022-05-22 20:25:00	2022-05-22 18:25:00	France	Italy	LEISURE	BENLFR LEISURE	189	Departed
9205730	FR	8714	BRI	TRN	2022-06-07 19:55:00	2022-06-07 17:55:00	2022-06-07 21:35:00	2022-06-07 19:35:00	Italy	Italy	DOMESTIC	IT DOM	189	Cancelled
9865237	FR	6834	NAP	MAN	2022-09-02 06:45:00	2022-09-02 04:45:00	2022-09-02 08:45:00	2022-09-02 07:45:00	United Kingdom	Italy	LEISURE	UK REG LEISURE	189	Departed
9007272	FR	5487	FAO	OPO	2022-08-28 20:10:00	2022-08-28 19:10:00	2022-08-28 21:15:00	2022-08-28 20:15:00	Portugal	Portugal	DOMESTIC	ESPT DOM	189	Departed
9052283	FR	712	STN	AAR	2022-04-03 10:25:00	2022-04-03 09:25:00	2022-04-03 12:55:00	2022-04-03 10:55:00	Denmark	United Kingdom	CITY	LON CITY	197	Departed
9715545	FR	4846	PMO	VCE	2022-08-25 06:25:00	2022-08-25 04:25:00	2022-08-25 08:00:00	2022-08-25 06:00:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9547724	FR	7379	RAK	DUB	2022-09-04 20:25:00	2022-09-04 19:25:00	2022-09-05 00:05:00	2022-09-04 23:05:00	Ireland	Morocco	LEISURE	IE LEISURE	197	Departed
9137900	FR	4110	AGP	FRA	2022-06-03 10:40:00	2022-06-03 08:40:00	2022-06-03 13:45:00	2022-06-03 11:45:00	Germany	Spain	LEISURE	DE LEISURE	189	Cancelled
9556807	FR	7626	OTP	STN	2022-08-16 22:20:00	2022-08-16 19:20:00	2022-08-16 23:35:00	2022-08-16 22:35:00	United Kingdom	Romania	CITY	LON CITY MULTI	189	Departed
9584459	FR	3995	DUB	AGA	2022-09-02 10:55:00	2022-09-02 09:55:00	2022-09-02 14:35:00	2022-09-02 13:35:00	Morocco	Ireland	LEISURE	IE LEISURE	189	Departed
8997654	FR	1454	DUB	MXP	2022-07-22 14:00:00	2022-07-22 13:00:00	2022-07-22 17:25:00	2022-07-22 15:25:00	Italy	Ireland	CITY	IE CITY	189	Departed
10091854	FR	4744	SBZ	TSF	2022-09-14 19:30:00	2022-09-14 16:30:00	2022-09-14 20:15:00	2022-09-14 18:15:00	Italy	Romania	CITY	EAST-ESFRIT	189	Departed
9025376	FR	2934	ALC	BRU	2022-04-05 13:45:00	2022-04-05 11:45:00	2022-04-05 16:15:00	2022-04-05 14:15:00	Belgium	Spain	LEISURE	BENLFR LEISURE	189	Departed
10126174	FR	5426	BGY	KTW	2022-08-26 13:35:00	2022-08-26 11:35:00	2022-08-26 15:15:00	2022-08-26 13:15:00	Poland	Italy	CITY	EAST-ESFRIT	189	Departed
9520199	FR	376	CAG	CTA	2022-04-17 14:05:00	2022-04-17 12:05:00	2022-04-17 15:20:00	2022-04-17 13:20:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9521839	FR	6063	BLQ	BRI	2022-04-19 15:45:00	2022-04-19 13:45:00	2022-04-19 17:00:00	2022-04-19 15:00:00	Italy	Italy	DOMESTIC	IT DOM	189	Cancelled
9433076	FR	3405	AMM	PFO	2022-06-01 07:55:00	2022-06-01 04:55:00	2022-06-01 09:10:00	2022-06-01 06:10:00	Cyprus	Jordan	LEISURE	S EUR LEISURE	189	Departed
9492206	FR	6284	PSA	OTP	2022-06-16 09:30:00	2022-06-16 07:30:00	2022-06-16 12:35:00	2022-06-16 09:35:00	Romania	Italy	CITY	EAST-ESFRIT	189	Cancelled
9027306	FR	7055	AGP	DUB	2022-07-06 15:05:00	2022-07-06 13:05:00	2022-07-06 17:05:00	2022-07-06 16:05:00	Ireland	Spain	LEISURE	IE LEISURE	189	Departed
9153351	FR	7060	FCO	BCN	2022-06-01 19:55:00	2022-06-01 17:55:00	2022-06-01 21:40:00	2022-06-01 19:40:00	Spain	Italy	CITY	ESPT-IT	189	Cancelled
9206410	FR	4706	BGY	CAG	2022-04-24 16:05:00	2022-04-24 14:05:00	2022-04-24 17:30:00	2022-04-24 15:30:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
9008232	FR	7411	FAO	EIN	2022-05-19 06:40:00	2022-05-19 05:40:00	2022-05-19 10:35:00	2022-05-19 08:35:00	Netherlands	Portugal	LEISURE	BENLFR LEISURE	189	Departed
10106465	FR	4978	ATH	VNO	2022-09-15 10:20:00	2022-09-15 07:20:00	2022-09-15 13:20:00	2022-09-15 10:20:00	Lithuania	Greece	CITY	GREECE EURO CITY	189	Departed
9067772	FR	373	BIQ	STN	2022-04-29 17:35:00	2022-04-29 15:35:00	2022-04-29 18:25:00	2022-04-29 17:25:00	United Kingdom	France	CITY	LON CITY	189	Departed
9746457	FR	2770	MXP	BRI	2022-05-20 11:00:00	2022-05-20 09:00:00	2022-05-20 12:35:00	2022-05-20 10:35:00	Italy	Italy	DOMESTIC	MIL DOM	189	Departed
10077226	FR	2256	VLC	CGN	2022-07-18 11:40:00	2022-07-18 09:40:00	2022-07-18 14:15:00	2022-07-18 12:15:00	Germany	Spain	CITY	DE-ESPT	189	Departed
9073026	FR	6772	MRS	NTE	2022-04-21 17:50:00	2022-04-21 15:50:00	2022-04-21 19:20:00	2022-04-21 17:20:00	France	France	DOMESTIC	OTHER DOM	189	Departed
9869789	FR	6149	BGY	PMO	2022-04-15 11:35:00	2022-04-15 09:35:00	2022-04-15 13:10:00	2022-04-15 11:10:00	Italy	Italy	DOMESTIC	MIL DOM	197	Departed
9495208	FR	5429	TLL	NAP	2022-04-05 11:55:00	2022-04-05 08:55:00	2022-04-05 14:15:00	2022-04-05 12:15:00	Italy	Estonia	LEISURE	CE EUR LEISURE	189	Cancelled
9128722	FR	6484	BOD	DUB	2022-04-09 19:10:00	2022-04-09 17:10:00	2022-04-09 20:05:00	2022-04-09 19:05:00	Ireland	France	LEISURE	IE LEISURE	189	Cancelled
10119116	FR	4759	SZZ	WMI	2022-08-05 07:55:00	2022-08-05 05:55:00	2022-08-05 09:05:00	2022-08-05 07:05:00	Poland	Poland	DOMESTIC	OTHER DOM	189	Departed
10129575	FR	5426	BGY	KTW	2022-05-27 13:35:00	2022-05-27 11:35:00	2022-05-27 15:15:00	2022-05-27 13:15:00	Poland	Italy	CITY	EAST-ESFRIT	189	Departed
9065796	FR	1833	NAP	STN	2022-06-24 11:10:00	2022-06-24 09:10:00	2022-06-24 12:55:00	2022-06-24 11:55:00	United Kingdom	Italy	CITY	LON CITY	189	Departed
10113031	FR	3748	CRL	PSA	2022-07-29 12:25:00	2022-07-29 10:25:00	2022-07-29 14:05:00	2022-07-29 12:05:00	Italy	Belgium	CITY	BENL-FRIT	197	Departed
9198470	FR	5113	BGY	CRV	2022-09-13 16:05:00	2022-09-13 14:05:00	2022-09-13 17:50:00	2022-09-13 15:50:00	Italy	Italy	DOMESTIC	MIL DOM	197	Departed
9070046	FR	6881	BCN	MAH	2022-05-26 15:50:00	2022-05-26 13:50:00	2022-05-26 16:45:00	2022-05-26 14:45:00	Spain	Spain	DOMESTIC	BCNMAD DOM	189	Departed
9653410	FR	9876	HHN	SUF	2022-09-23 09:10:00	2022-09-23 07:10:00	2022-09-23 11:25:00	2022-09-23 09:25:00	Italy	Germany	LEISURE	DE LEISURE	189	Cancelled
9424684	FR	2743	VNO	BCN	2022-05-22 11:10:00	2022-05-22 08:10:00	2022-05-22 13:45:00	2022-05-22 11:45:00	Spain	Lithuania	CITY	EAST-ESFRIT	189	Departed
9847299	FR	6100	CAG	PSA	2022-09-07 08:30:00	2022-09-07 06:30:00	2022-09-07 09:35:00	2022-09-07 07:35:00	Italy	Italy	DOMESTIC	IT DOM	197	Departed
9866642	FR	3582	TRS	BRI	2022-05-07 18:45:00	2022-05-07 16:45:00	2022-05-07 20:00:00	2022-05-07 18:00:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9025280	FR	6186	PMI	DUB	2022-04-23 11:15:00	2022-04-23 09:15:00	2022-04-23 13:05:00	2022-04-23 12:05:00	Ireland	Spain	LEISURE	IE LEISURE	197	Departed
9068749	FR	373	BIQ	STN	2022-04-06 10:05:00	2022-04-06 08:05:00	2022-04-06 10:55:00	2022-04-06 09:55:00	United Kingdom	France	CITY	LON CITY	189	Departed
9587625	FR	6505	MRS	EIN	2022-09-14 17:50:00	2022-09-14 15:50:00	2022-09-14 19:35:00	2022-09-14 17:35:00	Netherlands	France	LEISURE	BENLFR LEISURE	189	Departed
8960105	FR	7054	DUB	AGP	2022-07-22 17:40:00	2022-07-22 16:40:00	2022-07-22 21:35:00	2022-07-22 19:35:00	Spain	Ireland	LEISURE	IE LEISURE	189	Departed
9710585	FR	868	VCE	NAP	2022-09-15 06:30:00	2022-09-15 04:30:00	2022-09-15 07:45:00	2022-09-15 05:45:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9572158	FR	4018	MXP	OPO	2022-09-15 21:30:00	2022-09-15 19:30:00	2022-09-15 23:05:00	2022-09-15 22:05:00	Portugal	Italy	CITY	ESPT-IT	189	Departed
9742107	FR	4660	NAP	TRS	2022-08-06 11:20:00	2022-08-06 09:20:00	2022-08-06 12:35:00	2022-08-06 10:35:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
10095787	RR	5919	POZ	PFO	2022-09-08 06:00:00	2022-09-08 04:00:00	2022-09-08 10:35:00	2022-09-08 07:35:00	Cyprus	Poland	LEISURE	CE EUR LEISURE	189	Departed
9505495	FR	8262	BRS	BGY	2022-06-14 21:35:00	2022-06-14 20:35:00	2022-06-15 00:35:00	2022-06-14 22:35:00	Italy	United Kingdom	CITY	UK REG CITY	197	Departed
9160997	FR	5493	MAD	BGY	2022-04-01 09:00:00	2022-04-01 07:00:00	2022-04-01 11:10:00	2022-04-01 09:10:00	Italy	Spain	CITY	ESPT-IT	197	Departed
9638136	FR	5199	MRS	PMI	2022-08-02 11:20:00	2022-08-02 09:20:00	2022-08-02 12:30:00	2022-08-02 10:30:00	Spain	France	LEISURE	BENLFR LEISURE	189	Departed
9591741	FR	2334	AGP	AMS	2022-09-16 18:25:00	2022-09-16 16:25:00	2022-09-16 21:20:00	2022-09-16 19:20:00	Netherlands	Spain	LEISURE	BENLFR LEISURE	189	Departed
9887073	RK	3838	STN	TNG	2022-07-02 07:50:00	2022-07-02 06:50:00	2022-07-02 10:45:00	2022-07-02 09:45:00	Morocco	United Kingdom	LEISURE	LON LEISURE	189	Departed
9680743	FR	899	CTA	VCE	2022-09-18 06:00:00	2022-09-18 04:00:00	2022-09-18 07:45:00	2022-09-18 05:45:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9775141	FR	8071	CFU	POZ	2022-07-11 23:00:00	2022-07-11 20:00:00	2022-07-12 00:25:00	2022-07-11 22:25:00	Poland	Greece	LEISURE	CE EUR LEISURE	189	Departed
8930131	FR	8321	STN	VLC	2022-04-24 07:10:00	2022-04-24 06:10:00	2022-04-24 10:35:00	2022-04-24 08:35:00	Spain	United Kingdom	LEISURE	LON LEISURE	189	Departed
9715453	FR	4846	PMO	VCE	2022-07-06 19:55:00	2022-07-06 17:55:00	2022-07-06 21:30:00	2022-07-06 19:30:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9404396	FR	7473	EIN	OPO	2022-06-02 15:25:00	2022-06-02 13:25:00	2022-06-02 16:55:00	2022-06-02 15:55:00	Portugal	Netherlands	CITY	BENL-ESPT	189	Departed
9039333	FR	2911	BHX	FAO	2022-09-15 17:20:00	2022-09-15 16:20:00	2022-09-15 20:10:00	2022-09-15 19:10:00	Portugal	United Kingdom	LEISURE	UK REG LEISURE	189	Departed
9612085	FR	6865	PMO	KRK	2022-08-06 15:00:00	2022-08-06 13:00:00	2022-08-06 17:15:00	2022-08-06 15:15:00	Poland	Italy	LEISURE	CE EUR LEISURE	189	Departed
9521233	FR	8827	TRN	BDS	2022-05-09 08:10:00	2022-05-09 06:10:00	2022-05-09 09:50:00	2022-05-09 07:50:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
8950803	FR	2917	BRU	BCN	2022-09-01 08:55:00	2022-09-01 06:55:00	2022-09-01 11:00:00	2022-09-01 09:00:00	Spain	Belgium	CITY	BENL-ESPT	189	Departed
9405142	FR	3718	BUD	STN	2022-05-07 16:40:00	2022-05-07 14:40:00	2022-05-07 18:10:00	2022-05-07 17:10:00	United Kingdom	Hungary	CITY	LON CITY MULTI	189	Departed
9169526	FR	6114	NAP	BGY	2022-05-17 12:30:00	2022-05-17 10:30:00	2022-05-17 13:50:00	2022-05-17 11:50:00	Italy	Italy	DOMESTIC	MIL DOM	189	Cancelled
9210904	FR	740	CTA	BLQ	2022-05-04 12:25:00	2022-05-04 10:25:00	2022-05-04 14:05:00	2022-05-04 12:05:00	Italy	Italy	DOMESTIC	IT DOM	189	Departed
9002768	FR	3406	LTN	BLQ	2022-08-07 13:25:00	2022-08-07 12:25:00	2022-08-07 16:30:00	2022-08-07 14:30:00	Italy	United Kingdom	CITY	LON CITY	189	Departed
9829652	FR	1299	ATH	FCO	2022-08-31 09:50:00	2022-08-31 06:50:00	2022-08-31 10:55:00	2022-08-31 08:55:00	Italy	Greece	CITY	GREECE EURO CITY	189	Departed
9882958	RK	3086	MAN	BOD	2022-05-27 12:40:00	2022-05-27 11:40:00	2022-05-27 15:25:00	2022-05-27 13:25:00	France	United Kingdom	CITY	UK REG CITY	189	Departed
9679155	FR	1685	CIY	BRI	2022-09-17 10:55:00	2022-09-17 08:55:00	2022-09-17 12:05:00	2022-09-17 10:05:00	Italy	Italy	DOMESTIC	IT DOM	189	Cancelled
9603023	FR	8836	ZAG	CIA	2022-07-17 12:15:00	2022-07-17 10:15:00	2022-07-17 13:30:00	2022-07-17 11:30:00	Italy	Croatia	CITY	EAST-ESFRIT	180	Cancelled
9084256	FR	279	PMI	BER	2022-06-12 17:20:00	2022-06-12 15:20:00	2022-06-12 20:05:00	2022-06-12 18:05:00	Germany	Spain	LEISURE	DE LEISURE	180	Departed
8992938	FR	9815	BCN	STN	2022-04-08 18:50:00	2022-04-08 16:50:00	2022-04-08 20:10:00	2022-04-08 19:10:00	United Kingdom	Spain	CITY	LON CITY MULTI	189	Departed
9423997	FR	9328	CRL	HEL	2022-06-23 11:00:00	2022-06-23 09:00:00	2022-06-23 14:45:00	2022-06-23 11:45:00	Finland	Belgium	CITY	SCAN N EUR	189	Departed
10106540	FR	9634	BLL	FCO	2022-06-23 13:05:00	2022-06-23 11:05:00	2022-06-23 15:40:00	2022-06-23 13:40:00	Italy	Denmark	CITY	SCAN-ESIT	189	Departed
9579382	FR	1059	TLV	JTR	2022-08-23 15:20:00	2022-08-23 12:20:00	2022-08-23 17:10:00	2022-08-23 14:10:00	Greece	Israel	LEISURE	S EUR LEISURE	189	Cancelled
9398689	FR	9110	ACE	ALC	2022-06-10 16:05:00	2022-06-10 15:05:00	2022-06-10 19:30:00	2022-06-10 17:30:00	Spain	Spain	DOMESTIC	ES CANARY	189	Departed
9726918	FR	2446	LBA	AGP	2022-09-10 06:35:00	2022-09-10 05:35:00	2022-09-10 10:30:00	2022-09-10 08:30:00	Spain	United Kingdom	LEISURE	UK REG LEISURE	189	Departed
9147313	FR	5185	PMI	FKB	2022-09-19 20:00:00	2022-09-19 18:00:00	2022-09-19 22:00:00	2022-09-19 20:00:00	Germany	Spain	LEISURE	DE LEISURE	189	Departed
9489336	FR	5198	PMI	MRS	2022-07-05 13:20:00	2022-07-05 11:20:00	2022-07-05 14:35:00	2022-07-05 12:35:00	France	Spain	LEISURE	BENLFR LEISURE	189	Departed
8946696	FR	6366	BGY	BCN	2022-08-04 22:25:00	2022-08-04 20:25:00	2022-08-04 23:59:00	2022-08-04 21:59:00	Spain	Italy	CITY	ESPT-IT	189	Departed
9110007	FR	7384	STN	CPH	2022-09-11 08:40:00	2022-09-11 07:40:00	2022-09-11 11:20:00	2022-09-11 09:20:00	Denmark	United Kingdom	CITY	LON CITY MULTI	189	Departed
9809299	FR	8978	AHO	BCN	2022-05-22 09:25:00	2022-05-22 07:25:00	2022-05-22 10:40:00	2022-05-22 08:40:00	Spain	Italy	LEISURE	S EUR LEISURE	189	Departed
9673218	FR	7106	FCO	BRI	2022-09-20 12:45:00	2022-09-20 10:45:00	2022-09-20 13:45:00	2022-09-20 11:45:00	Italy	Italy	DOMESTIC	ROM DOM	189	Departed
10451083	FR	2362	LUX	STN	2022-09-14 09:30:00	2022-09-14 07:30:00	2022-09-14 09:45:00	2022-09-14 08:45:00	United Kingdom	Luxembourg	CITY	LON CITY	189	Departed
9612303	FR	6768	BUD	TLV	2022-09-30 16:15:00	2022-09-30 14:15:00	2022-09-30 20:35:00	2022-09-30 17:35:00	Israel	Hungary	LEISURE	CE EUR LEISURE	189	Cancelled
8949237	FR	5375	BLQ	MAD	2022-07-21 14:35:00	2022-07-21 12:35:00	2022-07-21 17:00:00	2022-07-21 15:00:00	Spain	Italy	CITY	ESPT-IT	189	Departed
9492756	FR	5183	PMI	FKB	2022-06-19 15:00:00	2022-06-19 13:00:00	2022-06-19 17:00:00	2022-06-19 15:00:00	Germany	Spain	LEISURE	DE LEISURE	189	Departed
8930049	FR	8945	STN	AGP	2022-04-16 19:50:00	2022-04-16 18:50:00	2022-04-16 23:40:00	2022-04-16 21:40:00	Spain	United Kingdom	LEISURE	LON LEISURE	189	Cancelled
9403133	FR	8377	DRS	PMI	2022-05-20 21:50:00	2022-05-20 19:50:00	2022-05-21 00:25:00	2022-05-20 22:25:00	Spain	Germany	LEISURE	DE LEISURE	189	Departed
8956135	FR	2917	BRU	BCN	2022-06-04 08:55:00	2022-06-04 06:55:00	2022-06-04 11:00:00	2022-06-04 09:00:00	Spain	Belgium	CITY	BENL-ESPT	189	Departed
